assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,player_id,source_file
0,0,7,1,2.5,168,0.01,0.03,0.02,0.29,365,0,0,1.1,3.0,2025-05-16T19:15:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,37,0,482780,1,0,1,5.0,3,24534,37455,12921,47,True,0,168,Enzo_Fernández_168_gw.csv
0,0,9,1,14.3,168,0.01,0.01,0.0,1.35,377,0,0,1.8,3.8,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,38,0,464163,1,1,0,0.0,3,-14943,15586,30529,47,False,0,168,Enzo_Fernández_168_gw.csv
0,2,31,1,0.6,351,0.0,0.28,0.28,1.01,9,0,1,7.5,36.4,2024-08-18T15:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,1,0,4408007,1,2,0,38.0,7,0,0,0,150,False,1,351,Erling_Haaland_351_gw.csv
0,3,80,0,3.3,351,0.04,1.83,1.79,0.29,17,1,3,18.4,97.2,2024-08-24T14:00:00Z,89,0,0,0,0,0,0,0,False,10,0,0,0,0,2,0,5207729,1,1,4,83.0,17,222715,275319,52604,150,True,0,351,Erling_Haaland_351_gw.csv
0,3,93,0,11.1,351,0.11,1.82,1.71,0.73,30,1,3,18.4,106.8,2024-08-31T16:30:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,3,0,6054723,1,3,1,66.0,17,566889,642719,75830,151,False,0,351,Erling_Haaland_351_gw.csv
0,3,58,0,1.5,351,0.01,1.11,1.1,0.96,37,1,2,15.9,72.2,2024-09-14T14:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,4,0,6928685,1,1,2,85.0,13,684275,791306,107031,152,True,0,351,Erling_Haaland_351_gw.csv
0,3,33,0,0.5,351,0.02,0.83,0.81,0.65,47,2,1,15.7,42.2,2024-09-22T15:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,5,0,7253417,1,2,2,114.0,9,274627,329275,54648,153,True,0,351,Erling_Haaland_351_gw.csv
0,0,12,0,12.3,351,0.1,0.55,0.45,1.57,58,1,0,8.4,14.8,2024-09-28T11:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,6,0,7583749,1,1,1,57.0,2,258724,286015,27291,153,False,0,351,Erling_Haaland_351_gw.csv
0,0,10,0,23.6,351,0.09,0.34,0.25,2.6,69,2,0,7.5,9.2,2024-10-05T14:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,7,0,7704044,1,2,3,42.0,2,59763,132448,72685,154,True,0,351,Erling_Haaland_351_gw.csv
0,0,6,0,13.2,351,0.02,0.02,0.0,0.97,80,1,0,2.3,2.2,2024-10-20T13:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,8,0,7811209,1,2,1,8.0,2,47225,110645,63420,154,False,0,351,Erling_Haaland_351_gw.csv
0,0,26,1,2.0,351,0.0,2.33,2.33,0.21,89,0,1,12.5,32.0,2024-10-26T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,9,0,7845366,1,0,1,91.0,6,5336,77692,72356,154,True,0,351,Erling_Haaland_351_gw.csv
0,0,-1,0,0.6,351,0.02,0.9,0.88,2.04,91,2,0,7.3,3.2,2024-11-02T15:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,10,0,7679947,1,1,2,69.0,2,-178318,39141,217459,154,False,0,351,Erling_Haaland_351_gw.csv
0,0,26,0,0.9,351,0.0,1.38,1.38,2.29,102,2,1,12.2,33.6,2024-11-09T17:30:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,11,0,7076341,1,1,2,87.0,5,-601680,19378,621058,153,False,1,351,Erling_Haaland_351_gw.csv
0,0,2,0,22.3,351,0.03,0.85,0.82,2.51,118,4,0,9.3,6.2,2024-11-23T17:30:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,12,0,6584276,1,4,0,64.0,2,-518598,32771,551369,152,True,0,351,Erling_Haaland_351_gw.csv
0,0,8,0,11.8,351,0.01,0.2,0.19,3.35,125,2,0,4.6,6.0,2024-12-01T16:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,13,0,5573052,1,0,2,28.0,2,-1005996,6097,1012093,151,False,0,351,Erling_Haaland_351_gw.csv
1,0,24,1,35.9,351,0.29,0.46,0.17,1.04,138,0,0,9.1,29.0,2024-12-04T19:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,14,0,5043155,1,0,3,26.0,5,-566900,36849,603749,150,True,0,351,Erling_Haaland_351_gw.csv
0,1,30,0,2.5,351,0.12,0.81,0.69,1.34,143,2,1,8.9,36.4,2024-12-07T15:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,15,0,4749240,1,2,2,50.0,7,-323912,38960,362872,150,False,0,351,Erling_Haaland_351_gw.csv
0,0,7,0,10.9,351,0.01,0.15,0.14,2.08,156,2,0,2.4,6.0,2024-12-15T16:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,16,0,4340456,1,2,1,7.0,2,-399119,13162,412281,149,True,0,351,Erling_Haaland_351_gw.csv
0,0,6,0,3.8,351,0.04,0.15,0.11,1.67,161,2,0,0.9,1.4,2024-12-21T12:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,17,0,4016939,1,1,2,4.0,2,-331918,17514,349432,149,False,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,22.7,351,0.05,0.87,0.82,0.63,176,1,0,7.9,12.6,2024-12-26T12:30:00Z,90,0,0,0,0,0,0,0,False,8,0,1,0,0,18,0,3676432,1,1,1,44.0,0,-350376,42122,392498,148,True,0,351,Erling_Haaland_351_gw.csv
0,2,38,1,25.0,351,0.13,1.0,0.87,1.3,187,0,1,14.7,44.8,2024-12-29T14:30:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,19,0,3433226,1,2,0,77.0,8,-252022,23695,275717,148,False,0,351,Erling_Haaland_351_gw.csv
0,3,62,0,11.3,351,0.07,1.02,0.95,1.33,197,1,2,13.4,68.6,2025-01-04T15:00:00Z,83,0,0,0,0,0,0,0,False,19,0,0,0,0,20,0,3353404,1,1,4,54.0,13,-93263,53100,146363,148,True,0,351,Erling_Haaland_351_gw.csv
0,0,5,0,13.1,351,0.05,0.45,0.4,2.58,202,2,0,8.9,11.8,2025-01-14T19:30:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,21,0,3434437,1,2,2,64.0,2,63571,125730,62159,148,False,0,351,Erling_Haaland_351_gw.csv
0,0,30,1,11.1,351,0.03,1.33,1.3,0.57,215,0,1,11.4,47.8,2025-01-19T16:30:00Z,62,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,3397088,1,6,0,55.0,6,-38856,47282,86138,148,False,0,351,Erling_Haaland_351_gw.csv
1,3,55,0,31.8,351,0.03,0.36,0.33,1.8,227,1,1,12.6,61.2,2025-01-25T17:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,3238682,1,1,3,33.0,12,-156829,30560,187389,147,True,0,351,Erling_Haaland_351_gw.csv
0,0,28,0,1.5,351,0.03,0.39,0.36,1.0,231,5,1,6.7,30.2,2025-02-02T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,3141971,1,1,5,35.0,6,-93570,23706,117276,147,False,0,351,Erling_Haaland_351_gw.csv
1,0,17,1,22.0,351,0.36,0.53,0.17,0.48,247,0,0,7.5,17.2,2025-02-15T15:00:00Z,86,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,3124306,1,0,4,36.0,5,-38115,36736,74851,147,True,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,3075923,0,2,0,0.0,0,-53685,23035,76720,147,True,0,351,Erling_Haaland_351_gw.csv
0,2,29,1,11.4,351,0.03,1.41,1.38,1.33,265,0,1,10.9,45.0,2025-02-26T19:30:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,27,0,2914950,1,1,0,53.0,8,-160304,6675,166979,147,False,0,351,Erling_Haaland_351_gw.csv
0,0,7,0,14.0,351,0.03,0.18,0.15,0.73,277,1,0,2.3,0.0,2025-03-08T12:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,2995826,1,0,1,9.0,2,69360,101534,32174,147,False,0,351,Erling_Haaland_351_gw.csv
0,1,28,0,2.7,351,0.03,0.98,0.95,2.04,288,2,1,6.4,32.4,2025-03-15T15:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,29,0,4347534,1,2,2,29.0,7,472844,495603,22759,147,True,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,2936140,0,0,2,0.0,0,-527025,139430,666455,148,True,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,2704029,0,0,0,0.0,0,-234490,328,234818,148,False,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,2613784,0,2,5,0.0,0,-92249,361,92610,148,True,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,33,0,2562791,0,2,0,0.0,0,-51637,407,52044,148,False,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,33,0,2562791,0,1,2,0.0,0,-51637,407,52044,148,True,0,351,Erling_Haaland_351_gw.csv
0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,2528197,0,0,1,0.0,0,-12161,1300,13461,148,True,0,351,Erling_Haaland_351_gw.csv
0,0,6,1,22.6,351,0.21,0.26,0.05,0.1,358,0,0,5.0,3.4,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,2683468,1,0,0,24.0,2,138138,147052,8914,148,False,0,351,Erling_Haaland_351_gw.csv
0,0,10,1,2.4,351,0.06,0.17,0.11,0.78,369,0,0,5.2,7.0,2025-05-20T19:00:00Z,82,0,0,0,0,0,0,0,False,3,0,0,0,0,37,0,2721879,1,1,3,43.0,2,44472,66069,21597,149,True,0,351,Erling_Haaland_351_gw.csv
0,0,29,1,11.0,351,0.02,0.98,0.96,1.29,372,0,1,7.6,29.2,2025-05-25T15:00:00Z,84,0,0,0,0,0,0,0,False,9,0,0,0,0,38,0,2775792,1,2,0,36.0,6,49865,80088,30223,149,False,0,351,Erling_Haaland_351_gw.csv
0,0,3,0,0.1,104,0.0,0.01,0.01,1.17,8,1,0,3.6,18.8,2024-08-18T13:00:00Z,90,0,0,0,0,0,0,0,False,7,1,0,0,0,1,0,37981,1,1,2,17.0,0,0,0,0,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,7,0,0.2,104,0.0,0.0,0.0,2.65,16,2,0,1.6,15.4,2024-08-25T15:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,2,0,37415,1,0,2,0.0,1,-3924,1160,5084,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,9,0,0.8,104,0.01,0.01,0.0,1.57,22,1,0,2.0,17.2,2024-08-31T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,3,0,42821,1,1,3,2.0,1,2895,7170,4275,45,True,1,104,Ethan_Pinnock_104_gw.csv
0,0,12,0,0.6,104,0.03,0.25,0.22,2.17,37,2,0,7.5,23.4,2024-09-14T14:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,4,0,38340,1,1,2,51.0,1,-4901,2968,7869,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,1,0,0.4,104,0.0,0.0,0.0,3.52,49,3,0,3.3,31.0,2024-09-21T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,5,0,37771,1,1,3,2.0,1,-1201,1365,2566,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,11,0,1.7,104,0.02,0.02,0.0,0.99,53,1,0,2.0,17.8,2024-09-28T14:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,6,0,43699,1,1,1,0.0,2,5062,12909,7847,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,17,0,0.5,104,0.0,0.19,0.19,1.05,63,3,1,10.7,50.4,2024-10-05T14:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,7,0,47467,1,3,5,56.0,7,2884,6565,3681,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,26,0,15.3,104,0.13,0.55,0.42,1.33,75,2,1,11.7,69.0,2024-10-19T14:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,8,0,51115,1,1,2,33.0,7,2655,6321,3666,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,11,0,30.8,104,0.2,0.2,0.0,1.3,83,3,0,6.0,27.6,2024-10-26T14:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,9,0,132026,1,3,4,2.0,1,71793,75696,3903,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,8,0,0.6,104,0.01,0.01,0.0,1.37,92,2,0,4.0,39.6,2024-11-04T20:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,10,0,133001,1,1,2,0.0,1,6388,23097,16709,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,7,0,11.9,104,0.13,0.13,0.0,2.61,101,2,0,3.7,20.6,2024-11-09T15:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,139077,1,2,3,4.0,1,5431,13750,8319,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,29,1,10.0,104,0.0,0.03,0.03,1.2,114,0,0,4.5,28.8,2024-11-23T15:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,12,0,122980,1,0,0,6.0,6,-15427,4044,19471,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,7,0,12.2,104,0.02,0.02,0.0,1.06,121,1,0,4.3,24.6,2024-11-30T15:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,13,0,134923,1,1,4,6.0,2,9086,12698,3612,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,-5,0,11.9,104,0.06,0.06,0.0,2.43,132,3,0,2.5,10.8,2024-12-04T20:15:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,14,0,123734,1,1,3,2.0,0,-10272,2674,12946,45,False,1,104,Ethan_Pinnock_104_gw.csv
0,0,8,0,0.4,104,0.0,0.0,0.0,1.48,142,2,0,1.8,17.4,2024-12-07T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,15,0,115988,1,2,4,0.0,1,-8235,3925,12160,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,11,0,0.3,104,0.02,0.02,0.0,2.23,154,2,0,3.1,26.2,2024-12-15T19:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,16,0,103588,1,1,2,4.0,1,-12999,1738,14737,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,17,0,89282,0,2,0,0.0,0,-14566,2045,16611,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,18,0,67317,0,0,0,0.0,0,-21795,59,21854,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2025-01-01T17:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,19,0,54890,0,3,1,0.0,0,-12933,42,12975,45,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,20,0,44947,0,5,0,0.0,0,-10125,35,10160,45,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,39506,0,2,2,0.0,0,-5589,52,5641,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,36760,0,2,0,0.0,0,-2849,106,2955,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,34061,0,2,1,0.0,0,-2721,26,2747,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,32538,0,2,0,0.0,0,-1515,119,1634,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,2,0,0.2,104,0.0,0.0,0.0,0.25,250,0,0,0.6,5.4,2025-02-15T15:00:00Z,30,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,32746,0,1,0,0.0,1,5,729,724,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,29,1,1.0,104,0.0,0.0,0.0,0.51,257,0,0,2.3,19.6,2025-02-21T20:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,33517,1,4,0,2.0,6,656,1100,444,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,13,0,0.3,104,0.0,0.0,0.0,1.37,261,1,0,1.9,19.0,2025-02-26T19:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,27,0,34778,1,1,1,0.0,2,1132,1586,454,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,11,0,1.2,104,0.01,0.01,0.0,1.33,271,1,0,1.8,17.0,2025-03-08T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,34507,1,1,0,0.0,2,-276,575,851,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,11,0,0.0,104,0.0,0.0,0.0,1.67,283,1,0,3.1,29.2,2025-03-15T17:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,29,0,34948,1,2,1,2.0,2,106,710,604,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,5,0,0.8,104,0.0,0.21,0.21,1.07,299,2,0,1.6,11.4,2025-04-02T18:45:00Z,82,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,35092,1,1,2,4.0,1,253,1497,1244,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,31,0,33972,0,0,0,0.0,0,-1136,287,1423,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,33301,0,1,1,0.0,0,-683,212,895,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,33,0,33179,0,2,4,0.0,0,-97,626,723,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2025-05-01T18:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,34,0,32814,0,2,0,0.0,0,-508,318,826,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,32710,0,3,4,0.0,0,-98,351,449,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,32952,0,1,0,0.0,0,185,763,578,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2025-05-18T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,37,0,32661,0,3,2,0.0,0,-282,219,501,44,True,0,104,Ethan_Pinnock_104_gw.csv
0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,38,0,32275,0,1,1,0.0,0,-375,195,570,44,False,0,104,Ethan_Pinnock_104_gw.csv
0,0,10,0,14.1,44,0.01,0.08,0.07,2.46,7,1,0,3.5,13.4,2024-08-17T16:30:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,1165894,1,2,1,7.0,2,0,0,0,45,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,7,0,1.0,44,0.01,0.01,0.0,0.87,11,2,0,1.4,11.2,2024-08-24T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,1183107,1,2,0,2.0,1,-31843,40166,72009,45,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,13,0,0.4,44,0.0,0.0,0.0,0.45,26,1,0,1.9,18.4,2024-08-31T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,1311949,1,2,1,0.0,2,99887,209809,109922,45,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,12,0,7.8,44,0.01,0.01,0.0,0.9,31,2,0,2.7,17.6,2024-09-14T16:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,1353775,1,2,3,2.0,1,29316,170929,141613,45,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,1,33,0,5.3,44,0.02,0.23,0.21,0.51,41,1,1,8.6,45.4,2024-09-21T14:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,1342311,1,1,3,35.0,9,-15135,45939,61074,45,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,6,0,9.4,44,0.02,0.02,0.0,1.18,56,2,0,2.0,11.0,2024-09-29T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,1470383,1,2,2,0.0,1,108807,229990,121183,45,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,4,0,0.0,44,0.0,0.0,0.0,0.15,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,11,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,1437058,1,0,0,0.0,1,-29217,59833,89050,45,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,0,0,0.0,44,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,1296081,0,3,1,0.0,0,-139889,15137,155026,45,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,13,0,13.3,44,0.11,0.18,0.07,0.31,82,1,0,4.1,20.2,2024-10-26T14:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,1249165,1,1,1,7.0,2,-51602,13833,65435,45,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,4,0,3.9,44,0.15,0.15,0.0,2.44,99,4,0,2.5,19.4,2024-11-03T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,1170636,1,1,4,2.0,0,-80501,15386,95887,45,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,6,0,1.4,44,0.0,0.0,0.0,2.02,105,2,0,1.5,11.4,2024-11-09T20:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,11,0,1078896,1,0,2,2.0,1,-89678,6984,96662,45,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,0,0,0.0,44,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,12,0,931574,0,2,2,0.0,0,-148429,13519,161948,44,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,6,0,0.0,44,0.0,0.0,0.0,1.61,123,3,0,1.1,10.8,2024-12-01T13:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,13,0,856439,1,0,3,0.0,1,-78593,2476,81069,44,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,11,0,0.9,44,0.01,0.01,0.0,1.03,132,1,0,1.1,10.0,2024-12-04T20:15:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,14,0,850086,1,1,3,0.0,2,-10556,14896,25452,44,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,2,26,1,2.2,44,0.01,0.01,0.0,0.33,141,0,0,2.4,20.0,2024-12-07T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,15,0,861823,1,0,1,2.0,8,9058,25600,16542,44,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,8,0,1.8,44,0.01,0.25,0.24,1.78,158,2,0,3.0,14.4,2024-12-14T17:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,16,0,869196,1,1,2,14.0,1,6470,29717,23247,44,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,10,0,0.5,44,0.0,0.0,0.0,1.03,161,1,0,0.8,7.6,2024-12-21T12:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,17,0,836580,1,1,2,0.0,2,-31612,9838,41450,44,True,0,44,Ezri_Konsa Ngoyo_44_gw.csv
0,0,0,0,0.9,44,0.01,0.01,0.0,2.76,177,3,0,1.7,16.4,2024-12-26T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,18,0,808283,1,0,3,0.0,1,-28707,10380,39087,44,False,0,44,Ezri_Konsa Ngoyo_44_gw.csv
